Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA,Volatility
2025-04-21 00:00:00-04:00,52.91999816894531,53.45000076293945,51.39899826049805,52.38999938964844,5836800,0.0,0.0,,
2025-04-22 00:00:00-04:00,53.02000045776367,54.83000183105469,52.994998931884766,54.33000183105469,6058800,0.0,0.0,,
2025-04-23 00:00:00-04:00,56.900001525878906,58.75,55.220001220703125,55.65999984741211,8388800,0.0,0.0,,
2025-04-24 00:00:00-04:00,55.790000915527344,57.52000045776367,55.18000030517578,57.5,6468800,0.0,0.0,,
2025-04-25 00:00:00-04:00,57.66999816894531,58.27000045776367,57.220001220703125,58.09000015258789,5625900,0.0,0.0,,
2025-04-28 00:00:00-04:00,58.54999923706055,59.27000045776367,57.52000045776367,58.31999969482422,4578700,0.0,0.0,,
2025-04-29 00:00:00-04:00,58.7400016784668,59.81999969482422,58.5,59.560001373291016,4547700,0.0,0.0,,
2025-04-30 00:00:00-04:00,57.02000045776367,58.70000076293945,56.41400146484375,58.470001220703125,6625500,0.0,0.0,,
2025-05-01 00:00:00-04:00,59.02000045776367,59.68000030517578,58.209999084472656,58.47999954223633,10667000,0.0,0.0,,
2025-05-02 00:00:00-04:00,45.32500076293945,47.0,44.27000045776367,46.529998779296875,54280100,0.0,0.0,,
2025-05-05 00:00:00-04:00,45.91999816894531,46.939998626708984,45.025001525878906,46.63999938964844,18628200,0.0,0.0,,
2025-05-06 00:00:00-04:00,45.70000076293945,48.02000045776367,45.650001525878906,47.290000915527344,18029100,0.0,0.0,,
2025-05-07 00:00:00-04:00,47.47999954223633,48.18000030517578,47.11000061035156,47.95000076293945,14809000,0.0,0.0,,
2025-05-08 00:00:00-04:00,48.125,50.78499984741211,48.125,50.11000061035156,13090500,0.0,0.0,,
2025-05-09 00:00:00-04:00,50.22999954223633,51.27000045776367,50.09000015258789,50.36000061035156,12274600,0.0,0.0,,
2025-05-12 00:00:00-04:00,53.185001373291016,55.060001373291016,53.185001373291016,55.02000045776367,13204500,0.0,0.0,,
2025-05-13 00:00:00-04:00,55.185001373291016,58.685001373291016,54.86000061035156,58.16999816894531,20820300,0.0,0.0,,
2025-05-14 00:00:00-04:00,59.61000061035156,59.849998474121094,57.709999084472656,58.5,13394000,0.0,0.0,,
2025-05-15 00:00:00-04:00,57.14500045776367,57.880001068115234,56.459999084472656,57.0099983215332,11546500,0.0,0.0,,
2025-05-16 00:00:00-04:00,56.4900016784668,58.119998931884766,56.47999954223633,57.65999984741211,7034800,0.0,0.0,,
2025-05-19 00:00:00-04:00,56.18000030517578,58.4900016784668,56.08000183105469,58.33000183105469,7197400,0.0,0.0,,
2025-05-20 00:00:00-04:00,58.44499969482422,58.650001525878906,57.029998779296875,57.34000015258789,5689700,0.0,0.0,,
2025-05-21 00:00:00-04:00,56.54999923706055,57.0099983215332,55.189998626708984,55.439998626708984,10101700,0.0,0.0,,
2025-05-22 00:00:00-04:00,55.599998474121094,59.08000183105469,55.599998474121094,58.349998474121094,12529800,0.0,0.0,,
2025-05-23 00:00:00-04:00,56.415000915527344,59.095001220703125,55.880001068115234,58.7400016784668,9695900,0.0,0.0,,
2025-05-27 00:00:00-04:00,60.04999923706055,62.65999984741211,59.849998474121094,62.150001525878906,12008400,0.0,0.0,,
2025-05-28 00:00:00-04:00,62.51499938964844,62.51499938964844,61.33000183105469,61.810001373291016,6605900,0.0,0.0,,
2025-05-29 00:00:00-04:00,62.27000045776367,63.11000061035156,61.67499923706055,62.15999984741211,7504100,0.0,0.0,,
2025-05-30 00:00:00-04:00,61.720001220703125,62.09000015258789,60.8849983215332,61.75,11486800,0.0,0.0,,
2025-06-02 00:00:00-04:00,60.36000061035156,61.88800048828125,59.900001525878906,61.7599983215332,6094200,0.0,0.0,,
2025-06-03 00:00:00-04:00,63.724998474121094,63.79999923706055,62.0099983215332,63.5099983215332,7697600,0.0,0.0,,
2025-06-04 00:00:00-04:00,63.720001220703125,64.06999969482422,62.54999923706055,63.86000061035156,7559300,0.0,0.0,,
2025-06-05 00:00:00-04:00,63.619998931884766,64.9000015258789,63.150001525878906,63.599998474121094,8155100,0.0,0.0,,
2025-06-06 00:00:00-04:00,64.54000091552734,65.22000122070312,63.483001708984375,64.98999786376953,7824500,0.0,0.0,,
2025-06-09 00:00:00-04:00,65.44999694824219,66.45999908447266,64.7750015258789,65.83999633789062,7128100,0.0,0.0,,
2025-06-10 00:00:00-04:00,65.4800033569336,65.68499755859375,63.9900016784668,64.4800033569336,9971000,0.0,0.0,,
2025-06-11 00:00:00-04:00,64.91000366210938,65.44999694824219,63.779998779296875,64.05999755859375,6419800,0.0,0.0,,
2025-06-12 00:00:00-04:00,63.599998474121094,65.31999969482422,63.310001373291016,63.849998474121094,5193900,0.0,0.0,,
2025-06-13 00:00:00-04:00,62.209999084472656,62.99100112915039,61.345001220703125,61.56999969482422,7035100,0.0,0.0,,
2025-06-16 00:00:00-04:00,62.72999954223633,65.18000030517578,62.65999984741211,64.81999969482422,6561700,0.0,0.0,,
2025-06-17 00:00:00-04:00,64.04499816894531,64.54000091552734,63.060001373291016,63.31999969482422,5408200,0.0,0.0,,
2025-06-18 00:00:00-04:00,63.060001373291016,63.90999984741211,61.34000015258789,63.09000015258789,8344500,0.0,0.0,,
2025-06-20 00:00:00-04:00,63.540000915527344,64.30000305175781,63.0,63.59000015258789,6941900,0.0,0.0,,
2025-06-23 00:00:00-04:00,62.994998931884766,63.9900016784668,61.869998931884766,63.619998931884766,6018700,0.0,0.0,,
